log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,1,21,101,1,3,default
1.8,True,2,21,101,1,3,default
1.6,True,2,21,101,1,3,default
1.4,True,2,21,101,1,3,default
1.2,True,2,21,101,1,3,default
1.0,True,2,21,101,1,3,default
0.8,True,46,21,101,1,3,default
0.6,True,46,21,101,1,3,default
0.4,True,83,21,101,1,3,default
0.2,True,167,21,101,1,3,default
0.0,False,798,21,101,1,3,default
-0.2,False,798,21,101,1,3,default
-0.4,False,798,21,101,1,3,default
-0.6,False,798,21,101,1,3,default
-0.8,False,798,21,101,1,3,default
-1.0,False,798,21,101,1,3,default
-1.2,False,798,21,101,1,3,default
-1.4,False,798,21,101,1,3,default
-1.6,False,798,21,101,1,3,default
-1.8,False,798,21,101,1,3,default
-2.0,False,798,21,101,1,3,default
-2.2,False,798,21,101,1,3,default
-2.4,False,798,21,101,1,3,default
-2.6,False,798,21,101,1,3,default
-2.8,False,798,21,101,1,3,default
-3.0,False,798,21,101,1,3,default
-3.2,False,798,21,101,1,3,default
-3.4,False,798,21,101,1,3,default
-3.6,False,798,21,101,1,3,default
-3.8,False,798,21,101,1,3,default
-4.0,False,798,21,101,1,3,default
-4.2,False,798,21,101,1,3,default
-4.4,False,798,21,101,1,3,default
-4.6,False,798,21,101,1,3,default
-4.8,False,798,21,101,1,3,default
-5.0,False,798,21,101,1,3,default
-5.2,False,798,21,101,1,3,default
-5.4,False,798,21,101,1,3,default
-5.6,False,798,21,101,1,3,default
-5.8,False,798,21,101,1,3,default
-6.0,False,798,21,101,1,3,default
-6.2,False,798,21,101,1,3,default
-6.4,False,798,21,101,1,3,default
-6.6,False,798,21,101,1,3,default
-6.8,False,798,21,101,1,3,default
-7.0,False,798,21,101,1,3,default
-7.2,False,798,21,101,1,3,default
-7.4,False,798,21,101,1,3,default
-7.6,False,798,21,101,1,3,default
-7.8,False,798,21,101,1,3,default
-8.0,False,798,21,101,1,3,default
2.0,True,1,21,102,1,3,default
1.8,True,2,21,102,1,3,default
1.6,True,3,21,102,1,3,default
1.4,True,3,21,102,1,3,default
1.2,True,3,21,102,1,3,default
1.0,True,18,21,102,1,3,default
0.8,True,34,21,102,1,3,default
0.6,True,34,21,102,1,3,default
0.4,True,34,21,102,1,3,default
0.2,True,51,21,102,1,3,default
0.0,True,51,21,102,1,3,default
-0.2,True,67,21,102,1,3,default
-0.4,True,95,21,102,1,3,default
-0.6,True,95,21,102,1,3,default
-0.8,True,95,21,102,1,3,default
