log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,388,20,101,1,5,64L
1.8,True,388,20,101,1,5,64L
1.6,True,771,20,101,1,5,64L
1.4,True,771,20,101,1,5,64L
1.2,True,771,20,101,1,5,64L
1.0,True,771,20,101,1,5,64L
0.8,True,771,20,101,1,5,64L
0.6,True,771,20,101,1,5,64L
0.4,True,1830,20,101,1,5,64L
0.2,True,4665,20,101,1,5,64L
0.0,True,21095,20,101,1,5,64L
-0.2,True,23413,20,101,1,5,64L
-0.4,True,24832,20,101,1,5,64L
-0.6,True,25007,20,101,1,5,64L
-0.8,True,25007,20,101,1,5,64L
-1.0,True,25007,20,101,1,5,64L
-1.2,True,28145,20,101,1,5,64L
-1.4,True,28145,20,101,1,5,64L
-1.6,True,28215,20,101,1,5,64L
-1.8,True,31258,20,101,1,5,64L
-2.0,True,31592,20,101,1,5,64L
-2.2,True,31592,20,101,1,5,64L
-2.4,True,32361,20,101,1,5,64L
-2.6,True,32787,20,101,1,5,64L
-2.8,True,32787,20,101,1,5,64L
-3.0,True,33036,20,101,1,5,64L
-3.2,True,33036,20,101,1,5,64L
-3.4,True,33036,20,101,1,5,64L
-3.6,True,33763,20,101,1,5,64L
-3.8,True,34177,20,101,1,5,64L
-4.0,True,34399,20,101,1,5,64L
-4.2,True,34863,20,101,1,5,64L
-4.4,True,34985,20,101,1,5,64L
-4.6,True,35520,20,101,1,5,64L
-4.8,True,35520,20,101,1,5,64L
-5.0,True,35716,20,101,1,5,64L
-5.2,True,35812,20,101,1,5,64L
-5.4,True,36364,20,101,1,5,64L
-5.6,True,36376,20,101,1,5,64L
-5.8,True,36763,20,101,1,5,64L
-6.0,True,36869,20,101,1,5,64L
-6.2,True,36869,20,101,1,5,64L
-6.4,True,37148,20,101,1,5,64L
-6.6,True,37404,20,101,1,5,64L
-6.8,True,37472,20,101,1,5,64L
-7.0,True,37472,20,101,1,5,64L
-7.2,True,38427,20,101,1,5,64L
-7.4,True,38480,20,101,1,5,64L
-7.6,True,38516,20,101,1,5,64L
-7.8,True,38516,20,101,1,5,64L
-8.0,True,38850,20,101,1,5,64L
2.0,True,1553,20,102,1,5,64L
1.8,True,1553,20,102,1,5,64L
1.6,True,1681,20,102,1,5,64L
1.4,True,1681,20,102,1,5,64L
1.2,True,1681,20,102,1,5,64L
1.0,True,1681,20,102,1,5,64L
0.8,True,1681,20,102,1,5,64L
0.6,True,1681,20,102,1,5,64L
0.4,True,3239,20,102,1,5,64L
0.2,True,7976,20,102,1,5,64L
0.0,True,13192,20,102,1,5,64L
-0.2,True,18233,20,102,1,5,64L
-0.4,True,21025,20,102,1,5,64L
-0.6,True,25306,20,102,1,5,64L
-0.8,True,25959,20,102,1,5,64L
-1.0,True,25959,20,102,1,5,64L
-1.2,True,30003,20,102,1,5,64L
-1.4,True,30011,20,102,1,5,64L
-1.6,True,30011,20,102,1,5,64L
-1.8,True,30011,20,102,1,5,64L
-2.0,True,31913,20,102,1,5,64L
-2.2,True,32486,20,102,1,5,64L
-2.4,True,32486,20,102,1,5,64L
-2.6,True,32486,20,102,1,5,64L
-2.8,True,33390,20,102,1,5,64L
-3.0,True,33390,20,102,1,5,64L
-3.2,True,33390,20,102,1,5,64L
-3.4,True,34472,20,102,1,5,64L
-3.6,True,34472,20,102,1,5,64L
-3.8,True,34866,20,102,1,5,64L
-4.0,True,35151,20,102,1,5,64L
-4.2,True,35574,20,102,1,5,64L
-4.4,True,35574,20,102,1,5,64L
-4.6,True,35765,20,102,1,5,64L
-4.8,True,36382,20,102,1,5,64L
-5.0,True,36509,20,102,1,5,64L
-5.2,True,36509,20,102,1,5,64L
-5.4,True,36924,20,102,1,5,64L
-5.6,True,36994,20,102,1,5,64L
-5.8,True,37362,20,102,1,5,64L
-6.0,True,37457,20,102,1,5,64L
-6.2,True,37747,20,102,1,5,64L
-6.4,True,37898,20,102,1,5,64L
-6.6,True,38289,20,102,1,5,64L
-6.8,True,38289,20,102,1,5,64L
-7.0,True,38289,20,102,1,5,64L
-7.2,True,38579,20,102,1,5,64L
-7.4,True,39088,20,102,1,5,64L
-7.6,True,39088,20,102,1,5,64L
-7.8,True,39439,20,102,1,5,64L
-8.0,True,39759,20,102,1,5,64L
2.0,True,109,20,103,1,5,64L
1.8,True,109,20,103,1,5,64L
