log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,1,9,101,1,2,SLSQP
1.8,True,1,9,101,1,2,SLSQP
1.6,True,1,9,101,1,2,SLSQP
1.4,True,1,9,101,1,2,SLSQP
1.2,True,1,9,101,1,2,SLSQP
1.0,True,1,9,101,1,2,SLSQP
0.8,True,7,9,101,1,2,SLSQP
0.6,True,7,9,101,1,2,SLSQP
0.4,True,7,9,101,1,2,SLSQP
0.2,True,7,9,101,1,2,SLSQP
0.0,True,7,9,101,1,2,SLSQP
-0.2,True,11,9,101,1,2,SLSQP
-0.4,True,11,9,101,1,2,SLSQP
-0.6,True,11,9,101,1,2,SLSQP
-0.8,True,15,9,101,1,2,SLSQP
-1.0,True,15,9,101,1,2,SLSQP
-1.2,True,21,9,101,1,2,SLSQP
-1.4,True,27,9,101,1,2,SLSQP
-1.6,True,30,9,101,1,2,SLSQP
-1.8,True,33,9,101,1,2,SLSQP
-2.0,True,33,9,101,1,2,SLSQP
-2.2,True,37,9,101,1,2,SLSQP
-2.4,True,37,9,101,1,2,SLSQP
-2.6,True,37,9,101,1,2,SLSQP
-2.8,True,37,9,101,1,2,SLSQP
-3.0,True,41,9,101,1,2,SLSQP
-3.2,True,44,9,101,1,2,SLSQP
-3.4,True,47,9,101,1,2,SLSQP
-3.6,True,47,9,101,1,2,SLSQP
-3.8,True,47,9,101,1,2,SLSQP
-4.0,True,47,9,101,1,2,SLSQP
-4.2,True,47,9,101,1,2,SLSQP
-4.4,True,47,9,101,1,2,SLSQP
-4.6,True,50,9,101,1,2,SLSQP
-4.8,True,50,9,101,1,2,SLSQP
-5.0,True,50,9,101,1,2,SLSQP
-5.2,True,50,9,101,1,2,SLSQP
-5.4,True,50,9,101,1,2,SLSQP
-5.6,True,50,9,101,1,2,SLSQP
-5.8,True,53,9,101,1,2,SLSQP
-6.0,True,53,9,101,1,2,SLSQP
-6.2,True,53,9,101,1,2,SLSQP
-6.4,True,53,9,101,1,2,SLSQP
-6.6,True,53,9,101,1,2,SLSQP
-6.8,True,53,9,101,1,2,SLSQP
-7.0,True,53,9,101,1,2,SLSQP
-7.2,True,53,9,101,1,2,SLSQP
-7.4,False,55,9,101,1,2,SLSQP
-7.6,False,55,9,101,1,2,SLSQP
-7.8,False,55,9,101,1,2,SLSQP
-8.0,False,55,9,101,1,2,SLSQP
2.0,True,1,9,102,1,2,SLSQP
1.8,True,1,9,102,1,2,SLSQP
1.6,True,1,9,102,1,2,SLSQP
1.4,True,1,9,102,1,2,SLSQP
1.2,True,1,9,102,1,2,SLSQP
1.0,True,1,9,102,1,2,SLSQP
0.8,True,7,9,102,1,2,SLSQP
0.6,True,7,9,102,1,2,SLSQP
0.4,True,7,9,102,1,2,SLSQP
0.2,True,7,9,102,1,2,SLSQP
0.0,True,7,9,102,1,2,SLSQP
-0.2,True,11,9,102,1,2,SLSQP
-0.4,True,11,9,102,1,2,SLSQP
-0.6,True,11,9,102,1,2,SLSQP
-0.8,True,15,9,102,1,2,SLSQP
-1.0,True,15,9,102,1,2,SLSQP
-1.2,True,21,9,102,1,2,SLSQP
-1.4,True,27,9,102,1,2,SLSQP
-1.6,True,30,9,102,1,2,SLSQP
-1.8,True,33,9,102,1,2,SLSQP
-2.0,True,33,9,102,1,2,SLSQP
-2.2,True,37,9,102,1,2,SLSQP
-2.4,True,37,9,102,1,2,SLSQP
-2.6,True,37,9,102,1,2,SLSQP
-2.8,True,37,9,102,1,2,SLSQP
-3.0,True,41,9,102,1,2,SLSQP
-3.2,True,44,9,102,1,2,SLSQP
-3.4,True,47,9,102,1,2,SLSQP
-3.6,True,47,9,102,1,2,SLSQP
-3.8,True,47,9,102,1,2,SLSQP
-4.0,True,47,9,102,1,2,SLSQP
-4.2,True,47,9,102,1,2,SLSQP
-4.4,True,47,9,102,1,2,SLSQP
-4.6,True,50,9,102,1,2,SLSQP
-4.8,True,50,9,102,1,2,SLSQP
-5.0,True,50,9,102,1,2,SLSQP
-5.2,True,50,9,102,1,2,SLSQP
-5.4,True,50,9,102,1,2,SLSQP
-5.6,True,50,9,102,1,2,SLSQP
-5.8,True,53,9,102,1,2,SLSQP
-6.0,True,53,9,102,1,2,SLSQP
-6.2,True,53,9,102,1,2,SLSQP
-6.4,True,53,9,102,1,2,SLSQP
-6.6,True,53,9,102,1,2,SLSQP
-6.8,True,53,9,102,1,2,SLSQP
-7.0,True,53,9,102,1,2,SLSQP
-7.2,True,53,9,102,1,2,SLSQP
-7.4,False,55,9,102,1,2,SLSQP
-7.6,False,55,9,102,1,2,SLSQP
-7.8,False,55,9,102,1,2,SLSQP
-8.0,False,55,9,102,1,2,SLSQP
2.0,True,1,9,103,1,2,SLSQP
1.8,True,1,9,103,1,2,SLSQP
1.6,True,1,9,103,1,2,SLSQP
1.4,True,1,9,103,1,2,SLSQP
1.2,True,1,9,103,1,2,SLSQP
1.0,True,1,9,103,1,2,SLSQP
0.8,True,7,9,103,1,2,SLSQP
0.6,True,7,9,103,1,2,SLSQP
0.4,True,7,9,103,1,2,SLSQP
0.2,True,7,9,103,1,2,SLSQP
0.0,True,7,9,103,1,2,SLSQP
-0.2,True,11,9,103,1,2,SLSQP
-0.4,True,11,9,103,1,2,SLSQP
-0.6,True,11,9,103,1,2,SLSQP
-0.8,True,15,9,103,1,2,SLSQP
-1.0,True,15,9,103,1,2,SLSQP
-1.2,True,21,9,103,1,2,SLSQP
